Taxon	v3.Len.15	v3.Len.27	v3.Len.18	v3.Len.33	v3.Len.31	v3.Len.29	v3.Len.04	v3.Len.23	v3.Len.11	v3.Len.32	v3.Len.30	v3.Len.07	v3.Len.35	v3.Len.34	v3.Len.38	v3.Len.37	v3.Len.19	v3.Len.20	v3.Len.01	v3.Len.28	v3.Len.05	v3.Len.22	v3.Len.21	v3.Len.12	v3.Len.02	v3.Len.36	v3.Len.24	v3.Len.08	v3.Len.03	v3.Len.06	v3.Len.17	v3.Len.16
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.0994082840237	0.125550660793	0.140921409214	0.0601092896175	0.138228941685	0.137711864407	0.106884057971	0.0487804878049	0.0897009966777	0.0804195804196	0.192868719611	0.0625	0.173228346457	0.0389380530973	0.162745098039	0.148093841642	0.111111111111	0.130434782609	0.00261096605744	0.10685483871	0.0015503875969	0.2016985138	0.0507042253521	0.0797872340426	0.0781893004115	0.221198156682	0.0307692307692	0.0	0.0480769230769	0.0	0.152317880795	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.0	0.0	0.00271002710027	0.0	0.0	0.0021186440678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.0934911242604	0.13436123348	0.0840108401084	0.0218579234973	0.0691144708423	0.0720338983051	0.0452898550725	0.138211382114	0.0946843853821	0.0664335664336	0.427876823339	0.0094696969697	0.0551181102362	0.0070796460177	0.209803921569	0.212609970674	0.0666666666667	0.0652173913043	0.0	0.129032258065	0.0046511627907	0.150743099788	0.135211267606	0.154255319149	0.0699588477366	0.133640552995	0.1	0.0	0.0320512820513	0.0	0.046357615894	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.00118343195266	0.00220264317181	0.00542005420054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032414910859	0.0	0.0	0.0	0.00196078431373	0.00146627565982	0.0	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.00265957446809	0.0	0.00460829493088	0.00384615384615	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.00118343195266	0.00220264317181	0.00542005420054	0.0	0.00215982721382	0.0	0.0018115942029	0.0	0.00166112956811	0.0	0.00162074554295	0.00189393939394	0.0	0.0	0.0	0.00439882697947	0.0015873015873	0.0	0.0	0.00604838709677	0.0	0.0	0.0	0.00265957446809	0.00205761316872	0.0184331797235	0.00384615384615	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196078431373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.0130177514793	0.0484581497797	0.0325203252033	0.0218579234973	0.0475161987041	0.0296610169492	0.0307971014493	0.00813008130081	0.046511627907	0.0174825174825	0.0356564019449	0.0246212121212	0.0629921259843	0.0176991150442	0.0490196078431	0.0469208211144	0.0349206349206	0.0652173913043	0.0	0.0201612903226	0.0	0.123142250531	0.00281690140845	0.0132978723404	0.0288065843621	0.0829493087558	0.00384615384615	0.0	0.00801282051282	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0.0	0.0	0.0	0.0	0.0	0.0021186440678	0.0	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.00353982300885	0.0	0.0117302052786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.0118343195266	0.0242290748899	0.0433604336043	0.0109289617486	0.0410367170626	0.0317796610169	0.0108695652174	0.00813008130081	0.0116279069767	0.0104895104895	0.0162074554295	0.0189393939394	0.0511811023622	0.0106194690265	0.0078431372549	0.0102639296188	0.0333333333333	0.0217391304348	0.0	0.0141129032258	0.0	0.00424628450106	0.0	0.0	0.0144032921811	0.0506912442396	0.0	0.0	0.00801282051282	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__	0.00236686390533	0.00440528634361	0.00271002710027	0.0	0.00215982721382	0.0	0.0036231884058	0.0	0.0	0.00699300699301	0.0	0.00757575757576	0.00393700787402	0.0	0.00196078431373	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00460829493088	0.0	0.0	0.0	0.0	0.0132450331126	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.00118343195266	0.00220264317181	0.00271002710027	0.0	0.0	0.0	0.0108695652174	0.0	0.00332225913621	0.0	0.0032414910859	0.0170454545455	0.0	0.0	0.00392156862745	0.00439882697947	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132450331126	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__	0.00118343195266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.010650887574	0.0	0.00271002710027	0.0	0.00215982721382	0.00847457627119	0.0126811594203	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.00176991150442	0.00196078431373	0.00293255131965	0.0031746031746	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.00265957446809	0.00411522633745	0.0138248847926	0.0	0.0	0.0	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis	0.0	0.00220264317181	0.00271002710027	0.0	0.0	0.00423728813559	0.0054347826087	0.0	0.00166112956811	0.0	0.00486223662885	0.0	0.0	0.00353982300885	0.0	0.00146627565982	0.0015873015873	0.0	0.0	0.0	0.0	0.00424628450106	0.0	0.0	0.0	0.00460829493088	0.0	0.0	0.00160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.00473372781065	0.00220264317181	0.00271002710027	0.0	0.00647948164147	0.010593220339	0.0018115942029	0.0	0.00332225913621	0.0	0.0097244732577	0.00189393939394	0.00787401574803	0.00176991150442	0.00588235294118	0.00146627565982	0.0031746031746	0.0	0.0	0.00604838709677	0.0	0.00849256900212	0.0	0.0	0.00617283950617	0.0138248847926	0.0	0.0	0.00320512820513	0.0	0.00662251655629	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.0094674556213	0.0462555066079	0.0433604336043	0.00546448087432	0.0345572354212	0.0381355932203	0.0126811594203	0.0	0.00332225913621	0.0244755244755	0.0777957860616	0.00189393939394	0.0826771653543	0.00176991150442	0.0274509803922	0.0234604105572	0.0190476190476	0.0869565217391	0.0	0.0141129032258	0.0	0.00636942675159	0.0225352112676	0.00265957446809	0.022633744856	0.0875576036866	0.0	0.0	0.0592948717949	0.0	0.0331125827815	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0.00118343195266	0.00220264317181	0.00271002710027	0.0	0.00647948164147	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.0	0.00393700787402	0.0	0.00196078431373	0.0	0.0031746031746	0.0217391304348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00921658986175	0.0	0.0	0.00160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.0	0.0374449339207	0.0162601626016	0.0	0.0151187904968	0.0338983050847	0.0	0.0	0.00498338870432	0.0314685314685	0.0	0.00378787878788	0.00393700787402	0.00176991150442	0.00196078431373	0.0	0.015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230414746544	0.0230769230769	0.0	0.0160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.0544378698225	0.0991189427313	0.138211382114	0.0710382513661	0.172786177106	0.0868644067797	0.13768115942	0.0162601626016	0.101328903654	0.0979020979021	0.0470016207455	0.198863636364	0.129921259843	0.0495575221239	0.107843137255	0.0439882697947	0.068253968254	0.0652173913043	0.0	0.0322580645161	0.0	0.036093418259	0.0	0.0398936170213	0.11316872428	0.0552995391705	0.0115384615385	0.0	0.036858974359	0.0	0.152317880795	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.0804733727811	0.0154185022026	0.0108401084011	0.0983606557377	0.0475161987041	0.0381355932203	0.0652173913043	0.0813008130081	0.0863787375415	0.0454545454545	0.0	0.30303030303	0.0629921259843	0.0601769911504	0.0725490196078	0.0131964809384	0.00634920634921	0.0	0.00261096605744	0.00806451612903	0.0	0.0	0.0	0.0452127659574	0.0349794238683	0.0	0.0307692307692	0.0	0.0384615384615	0.0	0.132450331126	0.05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.00118343195266	0.0	0.0162601626016	0.016393442623	0.00647948164147	0.010593220339	0.0	0.0	0.0166112956811	0.0	0.0	0.0132575757576	0.0196850393701	0.0070796460177	0.0	0.00146627565982	0.0031746031746	0.0	0.0	0.00201612903226	0.0	0.00636942675159	0.0	0.0	0.0123456790123	0.0	0.0	0.0	0.00480769230769	0.0	0.0198675496689	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.00118343195266	0.0264317180617	0.0271002710027	0.016393442623	0.0475161987041	0.0466101694915	0.0307971014493	0.00813008130081	0.0431893687708	0.125874125874	0.0	0.0094696969697	0.011811023622	0.0194690265487	0.0745098039216	0.0117302052786	0.0396825396825	0.0869565217391	0.0	0.0141129032258	0.0	0.0106157112527	0.0	0.0	0.0164609053498	0.0	0.0	0.0	0.0	0.0	0.0596026490066	0.15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884058	0.0	0.0	0.0034965034965	0.0	0.0	0.0236220472441	0.0	0.00392156862745	0.0	0.0	0.0	0.0	0.00201612903226	0.0	0.0339702760085	0.0	0.0	0.0	0.0138248847926	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus	0.0	0.0	0.0	0.00546448087432	0.00215982721382	0.0	0.0018115942029	0.0	0.00498338870432	0.0	0.0	0.00757575757576	0.00787401574803	0.0159292035398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132450331126	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.0	0.101321585903	0.0975609756098	0.0	0.105831533477	0.21186440678	0.0018115942029	0.0	0.0764119601329	0.178321678322	0.0	0.0	0.0	0.0	0.0294117647059	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0529801324503	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212765957447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332225913621	0.0	0.0	0.00189393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.0	0.0	0.0	0.0218579234973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247787610619	0.0	0.0	0.0	0.0	0.0	0.00201612903226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.0	0.0	0.0	0.00546448087432	0.0	0.0	0.0	0.00813008130081	0.00332225913621	0.0	0.0	0.0	0.0	0.00884955752212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.00265957446809	0.0	0.0	0.00384615384615	0.0	0.0208333333333	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00384615384615	0.0	0.00160256410256	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.0	0.0	0.0	0.0	0.0	0.00635593220339	0.0036231884058	0.0	0.00166112956811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00797872340426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212314225053	0.0	0.0	0.00205761316872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00486223662885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00810372771475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.0	0.0	0.00271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.00591715976331	0.00220264317181	0.00271002710027	0.0	0.0	0.0	0.0036231884058	0.00813008130081	0.00166112956811	0.0	0.0064829821718	0.0	0.0	0.0	0.0274509803922	0.0234604105572	0.00793650793651	0.0	0.0	0.00201612903226	0.0	0.0233545647558	0.00281690140845	0.0	0.0	0.00921658986175	0.00384615384615	0.0	0.00801282051282	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__p-1630-c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00757575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium; s__	0.0	0.0286343612335	0.0189701897019	0.0	0.0107991360691	0.00847457627119	0.0	0.0	0.0	0.00699300699301	0.0	0.0	0.0551181102362	0.0	0.0	0.00146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205761316872	0.0184331797235	0.0	0.0	0.0	0.0	0.00662251655629	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__	0.0	0.0	0.0	0.0	0.00215982721382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__	0.0	0.00440528634361	0.0	0.0	0.00215982721382	0.00423728813559	0.0	0.0	0.0	0.0034965034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.0	0.011013215859	0.0352303523035	0.00546448087432	0.0259179265659	0.0233050847458	0.0	0.0	0.0	0.0174825174825	0.0	0.00378787878788	0.00393700787402	0.0070796460177	0.0	0.00146627565982	0.0301587301587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0246913580247	0.0138248847926	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873015873	0.0	0.0	0.00201612903226	0.0	0.00212314225053	0.00281690140845	0.0	0.0	0.0	0.0	0.0	0.0352564102564	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__	0.0	0.0	0.00271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205761316872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064829821718	0.0	0.00393700787402	0.00176991150442	0.0	0.0	0.0	0.0217391304348	0.0	0.00201612903226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.00236686390533	0.0	0.0	0.00546448087432	0.0	0.0	0.0	0.0	0.00332225913621	0.0	0.0	0.0	0.0	0.00884955752212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265957446809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393700787402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176991150442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299401197605	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter; s__formigenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176991150442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176991150442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.0591715976331	0.0	0.0108401084011	0.0109289617486	0.00863930885529	0.0	0.0108695652174	0.593495934959	0.00830564784053	0.013986013986	0.00162074554295	0.0	0.0196850393701	0.00176991150442	0.00980392156863	0.0645161290323	0.244444444444	0.0	0.825065274151	0.0443548387097	0.0356589147287	0.0	0.507042253521	0.43085106383	0.0452674897119	0.0	0.530769230769	0.795454545455	0.0592948717949	0.892215568862	0.0132450331126	0.25
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522193211488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
